id_partner,statement_date,statement_nr,marketplace,order_nr,item_nr,brand_en,product_title_en,brand_ar,product_title_ar,awb_nr,sku,partner_sku,fee_name,item_status,ordered_date,shipped_date,delivered_date,currency_code,net_proceeds,referral_fee,fbn_outbound_fee,noon_markup,noon_promo,shipping_fee,other_amounts,total_payment
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0066072410,NAEGC0066072410-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF95706520166A,N53361285A,53361285,Order,delivered,12/24/2024,12/24/2024,12/25/2024,AED,345.0,-37.95,-13.5,0,0.0,0.0,0.0,293.55
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0004507340,NAEGC0004507340-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF96019446132A,N53361285A,53361285,Order,delivered,12/21/2024,12/22/2024,12/23/2024,AED,325.0,-35.75,-13.5,0,0.0,0.0,0.0,275.75
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0078472650,NAEGC0078472650-2,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFB3618062675A,N53361285A,53361285,Order,delivered,12/23/2024,12/23/2024,12/24/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0011003289,NAEGC0011003289-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF92065141269A,N53361285A,53361285,Order,delivered,12/20/2024,12/21/2024,12/22/2024,AED,333.7,-36.707,-13.5,0,0.0,0.0,0.0,283.493
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0016480402,NAEGC0016480402-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFB8243496696A,N53361285A,53361285,Order,delivered,12/22/2024,12/22/2024,12/23/2024,AED,325.0,-35.75,-13.5,0,0.0,0.0,0.0,275.75
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0027983332,NAEGC0027983332-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF95651324963A,N53361285A,53361285,Order,delivered,12/20/2024,12/21/2024,12/22/2024,AED,333.7,-36.707,-13.5,0,0.0,0.0,0.0,283.493
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0087468020,NAEGC0087468020-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF96986315148A,N53361285A,53361285,Order,delivered,12/19/2024,12/19/2024,12/21/2024,AED,333.7,-36.707,-13.5,0,0.0,0.0,0.0,283.493
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0027463473,NAEGC0027463473-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF94956477150A,N53361285A,53361285,Order,delivered,12/23/2024,12/23/2024,12/24/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0028450486,NAEGC0028450486-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFB4077519864A,N53361285A,53361285,Order,delivered,12/19/2024,12/19/2024,12/20/2024,AED,333.7,-36.707,-13.5,0,0.0,0.0,0.0,283.493
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0003502336,NAEGC0003502336-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF97767837182A,N53361285A,53361285,Order,delivered,12/20/2024,12/21/2024,12/22/2024,AED,333.7,-36.707,-13.5,0,0.0,0.0,0.0,283.493
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0073044312,NAEGC0073044312-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF98646631579A,N53361285A,53361285,Order,delivered,12/24/2024,12/24/2024,12/25/2024,AED,333.65,-36.7015,-13.5,0,0.0,0.0,0.0,283.4485
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0001497541,NAEGC0001497541-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA2615627993A,N53361285A,53361285,Order,delivered,12/19/2024,12/19/2024,12/19/2024,AED,341.45,-37.5595,-13.5,0,0.0,0.0,0.0,290.3905
38594,2024-12-31,PS-38594-AE20241231,noon,,,,,,,,,,Inventory Removal Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,15.0,15.0
38594,2024-12-31,PS-38594-AE20241231,noon,,,,,,,,,,Inventory Removal Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-316.3044,-316.3044
38594,2024-12-31,PS-38594-AE20241231,noon,,,,,,,,,,Inventory Removal Fee (Subsidy),shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,75.0054,75.0054
38594,2024-12-31,PS-38594-AE20241231,noon,,,,,,,,,,Return Administration Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-7.34,-7.34
38594,2024-12-31,PS-38594-AE20241231,noon,,,,,,,,,,VAT Payable,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-35.62,-35.62
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0057774029,NAEGC0057774029-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF98182258341A,N53361285A,53361285,Order,delivered,12/29/2024,12/29/2024,12/30/2024,AED,342.0,-37.62,-13.5,0,0.0,0.0,0.0,290.88
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0070840674,NAEGC0070840674-2,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF93615431992A,N53361285A,53361285,Order,delivered,12/29/2024,12/30/2024,12/31/2024,AED,342.0,-37.62,-13.5,0,0.0,0.0,0.0,290.88
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0095790256,NAEGC0095790256-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF96596522953A,N53361285A,53361285,Order,delivered,12/29/2024,12/29/2024,12/30/2024,AED,342.0,-37.62,-13.5,0,0.0,0.0,0.0,290.88
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0047969602,NAEGC0047969602-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF99601487736A,N53361285A,53361285,Order,delivered,12/29/2024,12/29/2024,1/1/2025,AED,0.0,0.0,-13.5,0,0.0,0.0,0.0,-13.5
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0028651542,NAEGC0028651542-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA3736499628A,N53361285A,53361285,Order,returned,12/28/2024,12/29/2024,12/29/2024,AED,344.75,-37.9225,-13.5,0,0.0,0.0,0.0,293.3275
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0088872900,NAEGC0088872900-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF99292962891A,N53361285A,53361285,Order,delivered,12/28/2024,12/29/2024,12/29/2024,AED,344.75,-37.9225,-13.5,0,0.0,0.0,0.0,293.3275
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0060936544,NAEGC0060936544-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF96700948108A,N53361285A,53361285,Order,delivered,12/29/2024,12/29/2024,12/29/2024,AED,342.0,-37.62,-13.5,0,0.0,0.0,0.0,290.88
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0073547199,NAEGC0073547199-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF99261040991A,N53361285A,53361285,Order,returned,12/19/2024,12/20/2024,12/21/2024,AED,-333.7,36.707,0.0,0,0.0,0.0,0.0,-296.993
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0018625685,NAEGC0018625685-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF97978796338A,N53361285A,53361285,Order,returned,12/29/2024,12/30/2024,12/31/2024,AED,0.0,0.0,-13.5,0,0.0,0.0,0.0,-13.5
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0023465654,NAEGC0023465654-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF99525547467A,N53361285A,53361285,Order,delivered,12/30/2024,12/30/2024,12/30/2024,AED,345.7,-38.027,-13.5,0,0.0,0.0,0.0,294.173
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0008833425,NAEGC0008833425-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF95396863958A,N53361285A,53361285,Order,delivered,12/30/2024,12/30/2024,1/1/2025,AED,0.0,0.0,-13.5,0,0.0,0.0,0.0,-13.5
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0078139026,NAEGC0078139026-3,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF99722212972A,N53361285A,53361285,Order,returned,12/30/2024,12/30/2024,12/31/2024,AED,343.9,-37.829,-13.5,0,0.0,0.0,0.0,292.571
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0070840674,NAEGC0070840674-3,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF93615431992A,N53361285A,53361285,Order,delivered,12/29/2024,12/30/2024,12/31/2024,AED,342.0,-37.62,-13.5,0,0.0,0.0,0.0,290.88
38594,2024-12-31,PS-38594-AE20241231,noon,NAEGC0073449781,NAEGC0073449781-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF96788698677A,N53361285A,53361285,Order,delivered,12/30/2024,12/30/2024,12/31/2024,AED,0.0,0.0,-13.5,0,0.0,0.0,0.0,-13.5
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20025414418,,,,,,PE62496502256A,,,Directship Outbound Fee,shipped,2/28/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-18.5,-18.5
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20049701326,,,,,,PE62225902266A,,,Directship Outbound Fee,shipped,2/27/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-15.5,-15.5
38594,2025-03-05,PS-38594-AE20250305,noon,,,,,,,,,,Return Administration Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-4.06,-4.06
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20000353181,,,,,,PE61668229484A,,,Directship Outbound Fee,shipped,2/26/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-18.5,-18.5
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20038362476,,,,,,PE67761143449A,,,Directship Outbound Fee,shipped,2/28/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-18.5,-18.5
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20045219295,,,,,,PE62445369294A,,,Directship Outbound Fee,shipped,2/26/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-18.5,-18.5
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20064735730,,,,,,PE63195207676A,,,Directship Outbound Fee,shipped,2/28/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-18.5,-18.5
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20077199537,,,,,,PE67037916485A,,,Directship Outbound Fee,shipped,2/28/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-15.5,-15.5
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20042245578,,,,,,PE69114830659A,,,Directship Outbound Fee,shipped,2/28/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-18.5,-18.5
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20088459700,,,,,,PE66883931415A,,,Directship Outbound Fee,shipped,2/28/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-18.5,-18.5
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20027276945,,,,,,PE69627667288A,,,Directship Outbound Fee,shipped,2/27/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-18.5,-18.5
38594,2025-03-05,PS-38594-AE20250305,noon,,,,,,,,,,VAT Payable,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,0.74,0.74
38594,2025-03-05,PS-38594-AE20250305,noon,,,,,,,,,,Return Administration Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,3.58,3.58
38594,2025-03-05,PS-38594-AE20250305,noon,,,,,,,,,,Return Administration Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,3.6,3.6
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH30013779047,,,,,,PE63810854006A,,,Directship Outbound Fee,shipped,3/1/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-15.5,-15.5
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20028529567,,,,,,PE60588814205A,,,Directship Outbound Fee,shipped,2/27/2025,,,AED,0.0,0.0,0.0,0,0.0,0.0,-18.5,-18.5
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20077199537,NAEH20077199537-1,Lenovo,"Renewed - ThinkPad T470 Laptop With 14-Inch Display,Intel Corei5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics Black",لينوفو,مُجدد - لابتوب ثينك باد T470 بشاشة مقاس 14 بوصة ومعالج إنتل كور i5 من الجيل السادس ومزود بذاكرة رام سعة 8 جيجابايت ومحرك أقراص SSD سعة 256 جيجابايت وبطاقة رسومات إنتل بدقة عالية الوضوح أسود,PE67037916485A,N49798236A,49798236,Order,delivered,2/28/2025,3/1/2025,3/3/2025,AED,400.85,-44.0935,0.0,0,0.0,4.761904762,0.0,361.5184048
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH30013779047,NAEH30013779047-1,Lenovo,"Refurbished - Thinkpad T450 Notebook Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/16GB RAM/256GB SSD/Intel HD Graphics 5550 English Black",لينوفو,مستعمل ومجدد - لابتوب نوت بوك ثينك باد T450 (2015) بشاشة مقاس 14 بوصة ومعالج إنتل كور i5/ الجيل الخامس/ ذاكرة رام سعة 16 جيجابايت/ محرك أقراص SSD سعة 240 جيجابايت/ بطاقة رسومات إنتل 5550 عالية الوضوح سعة 1 جيجابايت اللغة الإنجليزية أسود,PE63810854006A,N51438096A,51438096,Order,delivered,3/1/2025,3/1/2025,3/2/2025,AED,350.0,-38.5,0.0,0,0.0,4.761904762,0.0,316.2619048
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20069614388,NAEH20069614388-2,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFB3173791162A,N53361285A,53361285,Order,delivered,2/4/2025,2/4/2025,2/4/2025,AED,0.0,17.864,0.0,0,0.0,0.0,0.0,17.864
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20099290699,NAEH20099290699-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF98460694061A,N53361285A,53361285,Order,delivered,2/5/2025,2/6/2025,2/7/2025,AED,0.0,17.974,0.0,0,0.0,0.0,0.0,17.974
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20027276945,NAEH20027276945-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PE69627667288A,N53361285A,53361285,Order,delivered,2/26/2025,2/28/2025,3/1/2025,AED,331.1,-19.866,0.0,0,0.0,4.761904762,0.0,315.9959048
38594,2025-03-05,PS-38594-AE20250305,noon,NAEH20056643298,NAEH20056643298-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF90077565915A,N53361285A,53361285,Order,delivered,2/10/2025,2/10/2025,2/11/2025,AED,0.0,18.645,0.0,0,0.0,0.0,0.0,18.645
